Gene Symbol,Bladder Count,Lung Count,Brain Count
CAMK4,0,0,0
CAMKK1,0,0,0
CAMKK2,0,1,0
CAMKMT,0,0,0
CAMKV,0,0,0
CAMLG,0,0,0
CAMP,10,1,8
CAMSAP1,0,0,0
CAMSAP2,0,0,0
CAMSAP3,0,0,0
CAMTA1,0,0,0
CAMTA1-IT1,0,0,0
CAMTA2,0,0,0
CAND1,0,0,0
CAND2,0,0,0
CANDN1,0,0,0
CANT1,0,0,0
CANX,0,0,0
CAP1,0,0,1
CAP1P1,0,0,0
CAP1P2,0,0,0
CAP2,0,0,0
CAP2P1,0,0,0
CAPG,0,0,0
CAPN1,0,0,0
CAPN2,0,0,0
CAPN3,0,0,0
CAPN5,0,0,0
CAPN6,0,0,0
CAPN7,0,0,0
CAPN8,0,0,0
CAPN9,0,0,0
CAPN10,0,0,0
CAPN10-AS1,0,0,0
CAPN11,0,0,0
CAPN12,0,0,0
CAPN13,0,0,0
CAPN14,0,0,0
CAPN15,0,0,0
CAPNS1,0,0,0
CAPNS1P1,0,0,0
CAPNS2,0,0,0
CAPRIN1,0,0,0
CAPRIN2,0,0,0
CAPS,0,0,0
CAPS2,0,0,0
CAPSL,0,0,0
CAPZA1,0,0,0
CAPZA1P,0,0,0
CAPZA2,0,0,0
CAPZA3,0,0,0
CAPZB,0,0,0
CARD6,0,0,0
CARD8,0,0,0
CARD8-AS1,0,0,0
CARD9,0,0,0
CARD10,0,0,0
CARD11,0,0,0
CARD14,0,0,0
CARD16,0,0,0
CARD17,0,0,0
CARD18,0,0,0
CARD19,0,0,0
CARF,0,0,0
CARHSP1,0,0,0
CARKD,0,0,0
CARM1,0,0,0
CARM1P1,0,0,0
CARMN,0,0,0
CARNMT1,0,0,0
CARNS1,0,0,0
CARS,0,4,0
CARS-AS1,0,0,0
CARS2,0,0,0
CARSP1,0,0,0
CARSP2,0,0,0
CARTPT,0,0,0
CASC1,0,0,0
CASC2,0,0,0
CASC3,0,0,0
CASC4,0,0,0
CASC4P1,0,0,0
CASC5,0,0,0
CASC6,0,0,0
CASC7,0,0,0
CASC8,0,0,0
CASC9,0,0,0
CASC10,0,0,0
CASC11,0,0,0
CASC15,0,0,0
CASC16,0,0,0
CASC17,0,0,0
CASC18,0,0,0
CASC19,0,0,0
CASC20,0,0,0
CASC21,0,0,0
CASC22,0,0,0
CASC23,0,0,0
CASD1,0,0,0
CASK,0,0,0
CASK-AS1,0,0,0
CASKIN1,0,0,0
CASKIN2,0,0,0
CASKP1,0,0,0
CASP1,0,0,0
CASP1P1,0,0,0
CASP1P2,0,0,0
CASP1P3,0,0,0
CASP2,0,0,0
CASP3,0,4,0
CASP3P1,0,0,0
CASP4,0,0,0
CASP5,0,0,0
CASP6,0,0,0
CASP7,2,0,0
CASP8,8,0,0
CASP8AP2,0,0,0
CASP9,0,0,0
CASP10,0,0,0
CASP12,0,0,0
CASP14,0,0,0
CASP16P,0,0,0
CASQ1,0,0,0
CASQ2,0,0,0
CASR,0,0,0
CASS4,0,0,0
CAST,0,4,4
CASZ1,0,0,0
CAT,4,1,0
CATIP,0,0,0
CATIP-AS1,0,0,0
CATIP-AS2,0,0,0
CATR1,0,0,0
CATSPER1,0,0,0
CATSPER2,0,0,0
CATSPER2P1,0,0,0
CATSPER3,0,0,0
CATSPER4,0,0,0
CATSPERB,0,0,0
CATSPERD,0,0,0
CATSPERG,0,0,0
CAV1,8,0,0
CAV2,8,0,0
CAV3,0,1,0
CBARP,0,0,0
CBFA2T2,0,0,0
CBFA2T3,0,0,0
CBFB,0,0,0
CBL,0,1,0
CBLB,0,1,0
CBLC,0,0,0
CBLL1,0,0,0
CBLN1,0,0,0
CBLN2,0,0,0
CBLN3,0,0,0
CBLN4,0,0,0
CBR1,0,1,0
CBR3,0,0,0
CBR3-AS1,0,0,0
CBR4,0,0,0
CBS,0,0,1
CBSL,0,0,0
CBWD1,0,0,0
CBWD2,0,0,0
CBWD3,0,0,0
CBWD4P,0,0,0
CBWD5,0,0,0
CBWD6,0,0,0
CBWD7,0,0,0
CBX1,0,0,0
CBX1P1,0,0,0
CBX1P2,0,0,0
CBX1P3,0,0,0
CBX1P4,0,0,0
CBX1P5,0,0,0
CBX2,0,0,0
CBX3,0,0,0
CBX3P1,0,0,0
CBX3P2,0,0,0
CBX3P3,0,0,0
CBX3P4,0,0,0
CBX3P5,0,0,0
CBX3P6,0,0,0
CBX3P7,0,0,0
CBX3P8,0,0,0
CBX3P9,0,0,0
CBX4,0,0,0
CBX5,0,0,0
CBX5P1,0,0,0
CBX6,0,0,0
CBX7,8,0,1
CBX8,0,0,0
CBY1,0,0,0
CBY3,0,0,0
CC2D1A,0,0,0
CC2D1B,0,0,0
CC2D2A,0,0,0
CC2D2B,0,0,0
CCA1,0,0,0
CCAL1,0,0,0
CCAR1,0,0,0
CCAR2,0,0,0
CCAT1,0,0,0
CCAT2,0,5,0
CCBE1,0,0,0
CCBL1,0,0,0
CCBL2,0,0,0
CCDC3,0,0,0
CCDC6,0,5,0
CCDC7,0,0,0
CCDC8,0,0,0
CCDC9,0,0,0
CCDC11P1,0,0,0
CCDC12,0,0,0
CCDC13,0,0,0
CCDC13-AS1,0,0,0
CCDC14,0,0,0
CCDC15,0,0,0
CCDC17,0,0,0
CCDC18,0,0,0
CCDC18-AS1,0,0,0
CCDC22,0,0,0
CCDC24,0,0,0
CCDC25,0,0,0
CCDC26,0,0,1
CCDC27,0,0,0
CCDC28A,0,0,0
CCDC28B,0,0,0
CCDC30,0,0,0
CCDC33,0,0,0
CCDC34,0,0,0
CCDC34P1,0,0,0
CCDC36,0,0,0
CCDC37-AS1,0,0,0
CCDC38,0,0,0
CCDC39,0,0,0
CCDC39-AS1,0,0,0
CCDC40,0,0,0
CCDC42,0,0,0
CCDC43,0,0,0
CCDC47,0,0,0
CCDC50,0,0,0
CCDC51,0,0,0
CCDC53,0,0,0
CCDC54,0,0,0
CCDC57,0,0,0
CCDC58,0,0,0
CCDC58P1,0,0,0
CCDC58P2,0,0,0
CCDC58P3,0,0,0
CCDC58P4,0,0,0
CCDC58P5,0,0,0
CCDC59,0,0,0
CCDC60,0,0,0
CCDC61,0,0,0
CCDC62,0,0,0
CCDC63,0,0,0
CCDC64,0,0,0
CCDC64B,0,0,0
CCDC65,0,0,0
CCDC66,0,0,0
CCDC67,0,0,0
CCDC68,0,0,0
CCDC69,0,0,0
CCDC70,0,0,0
CCDC71,0,0,0
CCDC71L,0,0,0
CCDC73,0,0,0
CCDC74A,0,0,0
CCDC74B,0,0,0
CCDC74BP1,0,0,0
CCDC75P1,0,0,0
CCDC77,0,0,0
CCDC78,0,0,0
CCDC79,0,0,0
CCDC80,0,0,0
CCDC81,0,0,0
CCDC82,0,0,0
CCDC83,0,0,0
CCDC84,0,0,0
CCDC85A,0,0,0
CCDC85B,0,0,0
CCDC85C,0,0,0
CCDC86,0,0,0
CCDC87,0,0,0
CCDC88A,0,0,0
CCDC88B,0,0,0
CCDC88C,0,0,0
CCDC89,0,0,0
CCDC90AP1,0,0,0
CCDC90B,0,0,0
CCDC91,0,0,0
CCDC92,0,0,0
CCDC93,0,0,0
CCDC94,0,0,0
CCDC96,0,0,0
CCDC97,0,0,0
CCDC102A,0,0,0
CCDC102B,0,0,0
CCDC103,0,0,0
CCDC105,0,0,0
CCDC106,0,0,0
CCDC107,0,0,0
CCDC109B,0,0,0
CCDC110,0,0,0
CCDC112,0,0,0
CCDC113,0,0,0
CCDC114,0,0,0
CCDC115,0,0,0
CCDC116,0,0,0
CCDC117,0,0,0
CCDC120,0,0,0
CCDC121,0,0,0
CCDC122,0,0,0
CCDC124,0,0,0
CCDC125,0,0,0
CCDC126,0,0,0
CCDC127,0,0,0
CCDC129,0,0,0
CCDC130,0,0,0
CCDC134,0,0,0
CCDC136,0,0,0
CCDC137,0,0,0
CCDC137P,0,0,0
CCDC138,0,0,0
CCDC140,0,0,0
CCDC141,0,0,0
CCDC142,0,0,0
CCDC144A,0,0,0
CCDC144B,0,0,0
CCDC144CP,0,0,0
CCDC144NL,0,0,0
CCDC144NL-AS1,0,0,0
CCDC146,0,0,0
CCDC148,0,0,0
CCDC148-AS1,0,0,0
CCDC149,0,0,0
CCDC150,0,0,0
CCDC150P1,0,0,0
CCDC151,0,0,0
CCDC152,0,0,0
CCDC153,0,0,0
CCDC154,0,0,0
CCDC155,0,0,0
CCDC157,0,0,0
CCDC158,0,0,0
CCDC159,0,0,0
CCDC160,0,0,0
CCDC162P,0,0,0
CCDC163P,0,0,0
CCDC166,0,0,0
CCDC167,0,0,0
CCDC168,0,0,0
CCDC169,0,0,0
CCDC169-SOHLH2,0,0,0
CCDC170,0,0,0
CCDC171,0,0,0
CCDC172,0,0,0
CCDC173,0,0,0
CCDC174,0,0,0
CCDC175,0,0,0
CCDC177,0,0,0
CCDC178,0,0,0
CCDC179,0,0,0
CCDC180,0,0,0
CCDC181,0,0,0
CCDC182,0,0,0
CCDC183,0,0,0
CCDC183-AS1,0,0,0
CCDC184,0,0,0
CCDC185,0,0,0
CCDC186,0,0,0
CCDC187,0,0,0
CCDC188,0,0,0
CCDC189,0,0,0
CCDC190,0,0,0
CCDC191,0,0,0
CCEPR,0,0,0
CCER1,0,0,0
CCER2,0,0,0
CCHCR1,0,0,0
CCIN,0,0,0
CCK,50,13,2
CCKAR,0,0,0
CCKBR,0,0,0
CCL1,8,5,0
CCL2,8,8,1
CCL3,0,1,1
CCL3L1,0,0,0
CCL3L3,0,0,0
CCL3P1,0,0,0
CCL4,0,0,0
CCL4L1,0,0,0
CCL4L2,0,0,0
CCL5,0,2,0
CCL7,0,0,1
CCL8,0,0,0
CCL11,0,0,0
CCL13,0,0,0
CCL14,0,0,0
CCL15,0,0,0
CCL15-CCL14,0,0,0
CCL16,0,3,0
CCL17,8,0,0
CCL18,8,0,0
CCL19,0,1,1
CCL20,18,2,0
CCL21,8,1,1
CCL22,0,0,1
CCL23,0,0,0
CCL24,0,0,0
CCL25,0,0,0
CCL26,0,0,0
CCL27,0,0,0
CCL28,0,0,0
CCM2,0,0,5
CCM2L,0,0,0
CCNA1,2,0,0
CCNA2,0,0,0
CCNB1,10,0,1
CCNB1IP1,0,0,0
CCNB1IP1P1,0,0,0
CCNB1IP1P2,0,0,0
CCNB1IP1P3,0,0,0
CCNB2,0,1,0
CCNB2P1,0,0,0
CCNB3,0,3,3
CCNB3P1,0,0,0
CCNC,0,0,0
CCND1,24,5,1
CCND2,14,0,0
CCND2-AS1,0,0,0
CCND2-AS2,0,0,0
CCND2P1,0,0,0
CCND3,4,0,0
CCND3P1,0,0,0
CCND3P2,0,0,0
CCNDBP1,0,0,0
CCNE1,26,0,0
CCNE2,8,1,0
CCNF,0,0,0
CCNG1,2,1,0
CCNG1P1,0,0,0
CCNG2,0,0,0
CCNG2P1,0,0,0
CCNH,0,0,0
CCNHP1,0,0,0
CCNI,0,0,0
CCNI2,0,0,0
CCNJ,0,0,0
CCNJL,0,0,0
CCNJP1,0,0,0
CCNJP2,0,0,0
CCNK,0,0,0
CCNL1,0,0,0
CCNL2,0,0,0
CCNL2P1,0,0,0
CCNO,0,0,0
CCNT1,0,0,0
CCNT2,0,0,0
CCNT2-AS1,0,0,0
CCNT2P1,0,0,0
CCNY,0,0,0
CCNYL1,0,0,0
CCNYL2,0,0,0
CCNYL3,0,0,0
CCP110,0,0,0
CCPG1,0,0,0
CCR1,0,0,0
CCR2,8,7,0
CCR3,0,0,0
CCR4,0,0,0
CCR5,2,0,2
CCR6,0,1,0
CCR7,8,1,1
CCR8,8,0,0
CCR9,0,0,0
CCR10,0,0,0
CCR12P,0,0,0
CCRL1P1,0,0,0
CCRL2,0,0,0
CCS,34,4,4
CCSAP,0,0,0
CCSER1,0,0,0
CCSER2,0,0,0
CCT,0,0,0
CCT2,0,0,0
CCT3,0,0,0
CCT3P1,0,0,0
CCT4,0,0,0
CCT4P1,0,0,0
CCT4P2,0,0,0
CCT5,0,0,0
CCT5P1,0,0,0
CCT5P2,0,0,0
CCT6A,0,0,0
CCT6B,0,0,0
CCT6P1,0,0,0
CCT6P2,0,0,0
CCT6P3,0,0,0
CCT6P4,0,0,0
CCT6P5,0,0,0
CCT7,0,0,0
CCT7P1,0,0,0
CCT7P2,0,0,0
CCT8,0,0,0
CCT8L1P,0,0,0
CCT8L2,0,0,0
CCT8P1,0,0,0
CCV,0,0,0
CCZ1,0,0,0
CCZ1B,0,0,0
CD1A,4,1,0
CD1B,0,0,0
CD1C,0,0,0
CD1D,0,0,0
CD1E,0,0,0
CD2,2,1,0
CD2AP,0,0,0
CD2BP2,0,0,0
CD3D,0,0,0
CD3E,0,0,0
CD3EAP,0,1,0
CD3G,0,0,0
CD4,34,24,12
CD5,2,0,2
CD5L,0,0,0
CD6,0,0,0
CD7,0,0,1
CD8A,0,0,0
CD8B,0,0,0
CD8BP,0,0,0
CD9,8,0,0
CD14,6,0,1
CD19,0,1,1
CD22,2,0,0
CD24,12,1,0
CD24P1,0,0,0
CD24P2,0,0,0
CD24P3,0,0,0
CD24P4,0,0,0
CD27,0,0,0
CD27-AS1,0,0,0
CD28,2,5,0
CD33,0,0,1
CD34,36,13,23
CD36,0,0,0
CD37,0,0,0
CD38,2,1,0
CD40,4,0,1
CD40LG,0,0,0
CD44,104,13,13
CD46,8,0,0
CD46P1,0,0,0
CD47,10,0,0
CD48,0,0,0
CD52,0,0,0
CD53,0,0,0
CD55,0,0,0
CD58,0,0,0
CD59,0,4,0
CD63,0,1,0
CD68,58,8,7
CD69,0,0,0
CD70,0,0,0
CD72,0,0,0
CD74,2,2,0
CD79A,0,0,0
CD79B,0,5,0
CD80,4,0,1
CD81,0,0,0
CD81-AS1,0,0,0
CD82,0,1,0
CD83,2,0,0
CD83P1,0,0,0
CD84,0,0,0
CD86,2,0,1
CD93,0,0,0
CD96,0,0,0
CD99,2,0,1
CD99L2,0,0,0
CD99P1,0,0,0
CD101,0,0,0
CD109,0,0,0
CD151,0,1,4
CD160,0,0,0
CD163,16,1,1
CD163L1,0,0,0
CD164,0,0,0
CD164L2,0,0,0
CD177,0,0,0
CD177P1,0,0,0
CD180,0,0,0
CD200,0,0,0
CD200R1,0,0,0
CD200R1L,0,0,0
CD207,0,1,0
CD209,0,0,0
CD226,0,0,0
CD244,0,0,0
CD247,0,0,0
CD248,0,0,0
CD274,2,0,0
CD276,0,0,0
CD300A,0,0,0
CD300C,0,0,0
CD300E,0,0,0
CD300LB,0,0,0
CD300LD,0,0,0
CD300LF,0,0,0
CD300LG,0,0,0
CD302,0,0,0
CD320,0,0,0
CDA,0,0,0
CDADC1,0,0,0
CDAN1,0,0,0
CDAN3,0,0,0
CDB2,0,0,0
CDC5L,0,0,4
CDC6,0,0,0
CDC7,8,0,0
CDC14A,0,0,0
CDC14B,0,0,0
CDC14C,0,0,0
CDC16,0,0,0
CDC20,12,1,2
CDC20B,0,0,0
CDC20P1,0,0,0
CDC23,0,0,0
CDC25A,12,2,0
CDC25B,4,0,0
CDC25C,2,5,0
CDC26,0,0,0
CDC26P1,0,0,0
CDC27,0,0,0
CDC27P1,0,0,0
CDC27P2,0,0,0
CDC27P3,0,0,0
CDC27P4,0,0,0
CDC27P5,0,0,0
CDC27P6,0,0,0
CDC27P7,0,0,0
CDC27P8,0,0,0
CDC27P9,0,0,0
CDC27P10,0,0,0
CDC27P11,0,0,0
CDC34,0,0,0
CDC37,0,0,0
CDC37L1,0,0,0
CDC37L1-AS1,0,0,0
CDC37P1,0,0,0
CDC37P2,0,0,0
CDC40,0,0,0
CDC42,2,2,0
CDC42-IT1,0,0,0
CDC42BPA,0,0,0
CDC42BPB,0,0,0
CDC42BPG,0,0,0
CDC42EP1,0,0,0
CDC42EP2,0,0,0
CDC42EP3,0,0,0
CDC42EP3P1,0,0,0
CDC42EP4,0,0,0
CDC42EP5,0,0,0
CDC42P1,0,0,0
CDC42P2,0,0,0
CDC42P3,0,0,0
CDC42P4,0,0,0
CDC42P5,0,0,0
CDC42P6,0,0,0
CDC42SE1,0,0,0
CDC42SE2,0,0,0
CDC45,0,0,0
CDC73,0,0,0
CDC123,0,0,0
CDCA2,0,0,0
CDCA3,0,0,0
CDCA4,0,0,0
CDCA4P1,0,0,0
CDCA4P2,0,0,0
CDCA4P3,0,0,0
CDCA4P4,0,0,0
CDCA5,0,0,0
CDCA7,0,0,0
CDCA7L,0,0,0
CDCA8,0,0,0
CDCP1,0,1,1
CDCP2,0,0,0
CDH1,14,3,1
CDH2,0,0,0
CDH3,0,0,0
CDH4,0,0,0
CDH5,0,4,0
CDH6,0,0,0
CDH7,0,0,0
CDH8,0,0,0
CDH9,0,0,0
CDH10,0,0,0
CDH11,0,0,0
CDH12,0,0,0
CDH12P1,0,0,0
CDH12P2,0,0,0
CDH12P3,0,0,0
CDH12P4,0,0,0
CDH13,26,0,0
CDH15,0,0,0
CDH16,4,0,0
CDH17,0,0,0
CDH18,0,0,0
CDH19,0,0,4
CDH20,0,0,0
CDH22,0,0,0
CDH23,0,0,0
CDH23-AS1,0,0,0
CDH24,0,0,0
CDH26,0,0,0
CDHR1,0,0,0
CDHR2,0,0,0
CDHR3,0,0,0
CDHR4,0,0,0
CDHR5,0,0,0
CDIP1,0,0,0
CDIPT,0,0,0
CDIPT-AS1,0,0,0
CDK1,12,6,1
CDK2,8,5,3
CDK2AP1,0,0,0
CDK2AP2,0,0,0
CDK2AP2P1,0,0,0
CDK2AP2P2,0,0,0
CDK2AP2P3,0,0,0
CDK3,0,0,0
CDK4,22,7,2
CDK4PS,0,0,0
CDK5,0,2,2
CDK5PS,0,0,0
CDK5R1,0,0,0
CDK5R2,0,0,0
CDK5RAP1,0,1,0
CDK5RAP2,0,0,0
CDK5RAP3,0,0,0
CDK6,4,8,2
CDK7,0,0,0
CDK7PS,0,0,0
CDK8,0,0,0
CDK8PS,0,0,0
CDK9,0,0,0
CDK10,0,0,0
CDK11A,0,0,0
CDK11B,0,0,0
CDK12,0,0,0
CDK13,0,0,0
CDK14,0,0,0
CDK15,0,0,0
CDK16,0,0,0
CDK17,0,0,0
CDK18,0,0,0
CDK19,0,0,0
CDK20,0,0,0
CDKAL1,2,0,0
CDKL1,0,0,0
CDKL2,0,0,0
CDKL3,0,0,0
CDKL4,0,0,0
CDKL5,0,0,0
CDKN1A,18,2,1
CDKN1A-AS1,0,0,0
CDKN1B,8,0,8
CDKN1C,0,0,0
CDKN2A,32,5,11
CDKN2A-AS1,0,0,0
CDKN2AIP,0,3,0
CDKN2AIPNL,0,0,0
CDKN2AIPNLP1,0,0,0
CDKN2AIPNLP2,0,0,0
CDKN2AIPNLP3,0,0,0
CDKN2B,10,1,4
CDKN2B-AS1,2,0,0
CDKN2C,0,0,0
CDKN2D,0,0,0
CDKN3,0,0,0
CDL1,0,0,0
CDL2,0,0,0
CDNF,0,0,0
CDO1,0,0,0
CDON,0,0,0
CDPF1,0,0,0
CDR1,0,0,0
CDR1-AS,0,0,0
CDR2,0,0,0
CDR2L,0,0,0
CDRT1,0,0,0
CDRT2,0,0,0
CDRT3,0,0,0
CDRT4,0,0,0
CDRT5,0,0,0
CDRT7,0,0,0
CDRT8,0,0,0
CDRT10,0,0,0
CDRT11,0,0,0
CDRT12,0,0,0
CDRT13,0,0,0
CDRT15,0,0,0
CDRT15L2,0,0,0
CDRT15P1,0,0,0
CDRT15P2,0,0,0
CDS1,0,0,0
CDS2,0,0,0
CDSN,0,0,0
CDT1,0,0,0
CDV3,0,0,0
CDV3P1,0,0,0
CDX1,0,0,0
CDX2,16,1,0
CDX4,0,0,0
CDY1,0,0,0
CDY1B,0,0,0
CDY2A,0,0,0
CDY2B,0,0,0
CDY3P,0,0,0
CDY4P,0,0,0
CDY5P,0,0,0
CDY6P,0,0,0
CDY7P,0,0,0
CDY8P,0,0,0
CDY9P,0,0,0
CDY10P,0,0,0
CDY11P,0,0,0
CDY12P,0,0,0
CDY13P,0,0,0
CDY14P,0,0,0
CDY15P,0,0,0
CDY16P,0,0,0
CDY17P,0,0,0
CDY18P,0,0,0
CDY19P,0,0,0
CDY20P,0,0,0
CDY21P,0,0,0
CDY22P,0,0,0
CDY23P,0,0,0
CDYL,0,0,0
CDYL2,0,0,0
CEACAM1,0,0,0
CEACAM3,0,0,0
CEACAM4,0,0,0
CEACAM5,0,0,0
CEACAM6,2,1,0
CEACAM7,0,0,0
CEACAM8,0,0,0
CEACAM16,0,0,0
CEACAM18,0,0,0
CEACAM19,0,0,0
CEACAM20,0,0,0
CEACAM21,0,0,0
CEACAM22P,0,0,0
CEACAMP1,0,0,0
CEACAMP2,0,0,0
CEACAMP3,0,0,0
CEACAMP4,0,0,0
CEACAMP5,0,0,0
CEACAMP6,0,0,0
CEACAMP7,0,0,0
CEACAMP8,0,0,0
CEACAMP9,0,0,0
CEACAMP10,0,0,0
CEACAMP11,0,0,0
CEBPA,0,0,0
CEBPA-AS1,0,0,0
CEBPB,0,0,0
CEBPB-AS1,0,0,0
CEBPD,0,0,0
CEBPE,0,0,0
CEBPG,0,0,0
CEBPZ,0,0,0
CEBPZOS,0,0,0
CECR,0,0,0
CECR1,0,0,0
CECR2,0,0,0
CECR3,0,0,0
CECR5,0,0,0
CECR5-AS1,0,0,0
CECR6,0,0,0
CECR7,0,0,0
CECR9,0,0,0
CEL,8,0,1
CELA1,0,0,0
CELA2A,0,0,0
CELA2B,0,0,0
CELA3A,0,0,0
CELA3B,0,0,0
CELF1,0,0,0
CELF2,0,0,0
CELF2-AS1,0,0,0
CELF2-AS2,0,0,0
CELF3,0,0,0
CELF4,0,0,0
CELF5,0,0,0
CELF6,0,0,0
CELIAC2,0,0,0
CELP,0,0,0
CELSR1,0,0,0
CELSR2,0,0,0
CELSR3,0,0,0
CELSR3-AS1,0,0,0
CEMIP,0,0,0
CEMP1,0,0,0
CEND1,0,0,0
CEND1P1,0,0,0
CEND1P2,0,0,0
CENPA,0,0,0
CENPB,0,0,0
CENPBD1,0,0,0
CENPBD1P1,0,0,0
CENPC,0,0,0
CENPCP1,0,0,0
CENPE,0,0,0
CENPF,0,0,0
CENPH,0,0,0
CENPI,0,0,0
CENPIP1,0,0,0
CENPJ,0,0,0
CENPK,0,0,0
CENPL,0,0,0
CENPM,0,0,0
CENPN,0,0,0
CENPO,0,0,0
CENPP,0,0,0
CENPQ,0,0,0
CENPT,0,0,0
CENPU,0,0,0
CENPUP1,0,0,0
CENPUP2,0,0,0
CENPV,0,0,0
CENPVP1,0,0,0
CENPVP2,0,0,0
CENPVP3,0,0,0
CENPW,0,0,0
CEP19,0,0,0
CEP41,0,0,0
CEP44,0,0,0
CEP55,2,0,0
CEP57,0,0,0
CEP57L1,0,0,0
CEP57L1P1,0,0,0
CEP63,0,0,0
CEP68,0,0,0
CEP70,0,0,0
CEP72,0,0,0
CEP76,0,0,0
CEP78,0,0,0
CEP83,0,0,0
CEP83-AS1,0,0,0
CEP85,0,0,0
CEP85L,0,0,0
CEP89,0,0,0
CEP95,0,0,0
CEP97,0,0,0
CEP104,0,0,0
CEP112,0,0,0
CEP120,0,0,0
CEP126,0,0,0
CEP128,0,0,0
CEP131,0,0,0
CEP135,0,0,0
CEP152,0,0,0
CEP162,0,0,0
CEP164,0,0,0
CEP164P1,0,0,0
CEP170,0,0,0
CEP170B,0,0,0
CEP170P1,0,0,0
CEP192,0,0,0
CEP250,0,0,0
CEP290,0,0,0
CEP295,0,0,0
CEP295NL,0,0,0
CEP350,0,0,0
CEPA,0,0,0
CEPT1,0,0,0
CER1,0,0,0
CERCAM,0,0,0
CERK,0,0,0
CERKL,0,0,0
CERS1,0,0,0
CERS2,0,0,0
CERS3,0,0,0
CERS3-AS1,0,0,0
CERS4,0,0,0
CERS5,0,0,0
CERS6,0,0,0
CERS6-AS1,0,0,0
CES1,0,0,0
CES1P1,0,0,0
CES1P2,0,0,0
CES2,0,0,0
CES3,0,0,0
CES4A,0,0,0
CES5A,0,0,0
CES5AP1,0,0,0
CETN1,0,0,0
CETN2,0,0,0
CETN3,0,0,0
CETN4P,0,0,0
CETP,0,0,0
CFAP20,0,0,0
CFAP36,0,0,0
CFAP43,0,0,0
CFAP44,0,0,0
CFAP44-AS1,0,0,0
CFAP45,0,0,0
CFAP46,0,0,0
CFAP47,0,0,0
CFAP52,0,0,0
CFAP53,0,0,0
CFAP54,0,0,0
CFAP57,0,0,0
CFAP58,0,0,0
CFAP58-AS1,0,0,0
CFAP61,0,0,0
CFAP65,0,0,0
CFAP69,0,0,0
CFAP70,0,0,0
CFAP73,0,0,0
CFAP74,0,0,0
CFAP77,0,0,0
CFAP97,0,0,0
CFAP99,0,0,0
CFAP100,0,0,0
CFAP126,0,0,0
CFAP157,0,0,0
CFAP161,0,0,0
CFAP206,0,0,0
CFAP221,0,0,0
CFB,0,0,0
CFC1,0,0,0
CFC1B,0,0,0
CFD,0,0,0
CFDP1,0,0,0
CFH,0,0,0
CFHR1,0,0,0
CFHR2,0,0,0
CFHR3,0,0,0
CFHR4,0,0,0
CFHR5,0,0,0
CFI,0,1,0
CFL1,0,0,0
CFL1P1,0,0,0
CFL1P2,0,0,0
CFL1P3,0,0,0
CFL1P4,0,0,0
CFL1P5,0,0,0
CFL1P6,0,0,0
CFL1P7,0,0,0
CFL1P8,0,0,0
CFL2,0,0,0
CFLAR,0,0,0
CFLAR-AS1,0,0,0
CFM1,0,0,0
CFM2,0,0,0
CFP,0,4,0
CFTR,0,0,0
CFTRP1,0,0,0
CFTRP2,0,0,0
CFTRP3,0,0,0
CGA,2,0,0
CGB,8,0,0
CGB1,0,0,0
CGB2,0,0,0
CGB5,0,0,0
CGB7,0,0,0
CGB8,0,0,0
CGF1,0,0,0
CGGBP1,0,0,0
CGN,0,0,0
CGNL1,0,0,0
CGREF1,0,0,0
CGRRF1,0,0,0
CH25H,0,0,0
CHAC1,0,0,0
CHAC2,0,0,0
CHAD,0,0,0
CHADL,0,0,0
CHAF1A,0,0,0
CHAF1B,0,0,0
CHAMP1,0,0,0
CHAT,0,0,0
CHCHD1,0,0,0
CHCHD2,0,0,5
CHCHD2P1,0,0,0
CHCHD2P2,0,0,0
CHCHD2P3,0,0,0
CHCHD2P4,0,0,0
CHCHD2P5,0,0,0
CHCHD2P6,0,0,0
CHCHD2P7,0,0,0
CHCHD2P8,0,0,0
CHCHD2P9,0,0,0
CHCHD2P10,0,0,0
CHCHD2P11,0,0,0
CHCHD3,0,0,0
CHCHD3P1,0,0,0
CHCHD3P2,0,0,0
CHCHD3P3,0,0,0
CHCHD4,0,0,1
CHCHD4P1,0,0,0
CHCHD4P2,0,0,0
CHCHD4P3,0,0,0
CHCHD4P4,0,0,0
CHCHD4P5,0,0,0
CHCHD5,0,0,0
CHCHD6,0,0,0
CHCHD7,0,0,0
CHCHD10,0,0,0
CHD1,0,1,0
CHD1L,2,0,0
CHD2,0,0,0
CHD3,0,0,0
CHD4,0,1,0
CHD5,0,0,0
CHD6,0,0,0
CHD7,0,0,0
CHD8,0,0,0
CHD9,0,0,0
CHDH,0,0,0
CHED1,0,0,0
CHEK1,0,0,0
CHEK2,0,0,1
CHEK2P1,0,0,0
CHEK2P2,0,0,0
CHEK2P3,0,0,0
CHEK2P4,0,0,0
CHEK2P5,0,0,0
CHERP,0,0,0
CHES1L1,0,0,0
CHFR,10,0,0
CHGA,0,1,0
CHGB,0,0,0
CHI3L1,0,1,0
CHI3L2,0,0,0
CHIA,0,0,0
CHIAP1,0,0,0
CHIAP2,0,0,0
CHIAP3,0,0,0
CHIC1,0,0,0
CHIC2,0,0,0
CHID1,0,0,0
CHIT1,0,0,0
CHKA,2,0,0
CHKB,0,0,0
CHKB-AS1,0,0,0
CHKB-CPT1B,0,0,0
CHL1,0,0,0
CHL1-AS1,0,0,0
